infector,contactee,lambda,infector_index,contactee_index,unique_contact_probability,seed,matrix_index
P007,C040,0.003344895885354073,6,159,0.0033393079531988112,123,0
P008,C040,0.018574934582738747,7,159,0.01840348368957123,123,0
P009,C040,0.09298888868420832,8,159,0.0887963750888815,123,0
P010,C040,0.01000130863926656,9,159,0.009951461868072498,123,0
P011,C040,0.014789115353567705,10,159,0.014680293507204345,123,0
P012,C040,0.025131067078604373,11,159,0.024817910615717476,123,0
P013,C040,0.12041108463890586,12,159,0.11344408771997683,123,0
P014,C040,0.012820440898913646,13,159,0.012738609126257017,123,0
P015,C040,0.01829499451055575,14,159,0.01812865702423716,123,0
P016,C040,0.01843497434245272,15,159,0.018266089590653234,123,0
P017,C040,0.2974756390643482,16,159,0.25730932435983433,123,0
P018,C040,0.2902491653487844,17,159,0.2519228505487998,123,0
P019,C040,0.0698585283446439,18,159,0.06747426346589402,123,0
P020,C040,0.036467511023810475,19,159,0.03581058108546431,123,0
P021,C040,0.05593480339624392,20,159,0.054399216159628616,123,0
P022,C040,0.12015825248407384,21,159,0.11321990953976402,123,0
P023,C040,0.009295282023669228,22,159,0.009252214434815054,123,0
P024,C040,0.0883010054888112,23,159,0.08451473084523031,123,0
P025,C040,0.006466180242273863,24,159,0.006445319486165224,123,0
P026,C040,0.012538885041998411,25,159,0.012460600763745333,123,0
P027,C040,0.06652913672306213,26,159,0.06436434589776696,123,0
P028,C040,0.0051904685080724645,27,159,0.0051770213022318545,123,0
P029,C040,0.021090874982276138,28,159,0.020870017893389048,123,0
P030,C040,0.012679672879668567,29,159,0.012599624513721763,123,0
P031,C040,0.021649114265311728,30,159,0.02141645417730864,123,0
P032,C040,7.128461434287303e-05,31,159,7.128207365514339e-05,123,0
P033,C040,0.003344895885354073,32,159,0.0033393079531988112,123,0
P034,C040,0.01183464838184793,33,159,0.011764894373240686,123,0
P035,C040,0.06385761923430164,34,159,0.061861437091006,123,0
P036,C040,0.023321964759802655,35,159,0.0230521096608578,123,0
P037,C040,0.027491888679825164,36,159,0.027117426116501364,123,0
P038,C040,0.045908143940479935,37,159,0.04487030738873854,123,0
P039,C040,0.007174206399199805,38,159,0.007148533212072539,123,0
P040,C040,0.029431918472161575,39,159,0.029003017651001217,123,0
P041,C040,0.01324262610187481,40,159,0.013155328304413683,123,0
P042,C040,0.0034869840011340484,41,159,0.0034809115326726037,123,0
P043,C040,0.01619294230306879,42,159,0.01606254141961516,123,0
P044,C040,0.04740496966661785,43,159,0.04629890064014308,123,0
P045,C040,0.03440335249260011,44,159,0.03381828577141388,123,0
P046,C040,0.024018160717481463,45,159,0.0237320201300526,123,0
P047,C040,0.3830751751346036,46,159,0.31823835416397106,123,0
P048,C040,0.03742932881856497,47,159,0.03673750978637291,123,0
P049,C040,0.0678622238482287,48,159,0.0656107987423864,123,0
P050,C040,0.30338788942518924,49,159,0.26168734285148987,123,0
P051,C040,0.006324514834881557,50,159,0.006304557187244986,123,0
P052,C040,0.00830600657655947,51,159,0.008271607010827076,123,0
P053,C040,0.16194377003806035,52,159,0.14951097383871237,123,0
P054,C040,0.010706837132948612,53,159,0.01064972297133615,123,0
P055,C040,0.02499202149840217,54,159,0.02468230642893332,123,0
P056,C040,0.07516260537396084,55,159,0.07240735748364169,123,0
P057,C040,0.061983301377455446,56,159,0.0601014183283074,123,0
P058,C040,0.16991493620799497,57,159,0.15626341502273333,123,0
P059,C040,0.12570584671904358,58,159,0.1181257851717522,123,0
P060,C040,0.07450113224259537,59,159,0.07179357689646115,123,0
P061,C040,0.010988909213668855,60,159,0.010928751707580564,123,0
P062,C040,0.05916522108379481,61,159,0.057448973010701954,123,0
P063,C040,0.03674241051828773,62,159,0.036075599840874384,123,0
P064,C040,0.008447391572867892,63,159,0.008411812614290914,123,0
P065,C040,0.11114104313022774,64,159,0.10518746713231664,123,0
P066,C040,0.05687808702137012,65,159,0.05529076533695454,123,0
P067,C040,0.025409100251426512,66,159,0.025089005897621308,123,0
P068,C040,0.019134579737405462,67,159,0.018952675733094893,123,0
P069,C040,0.006891056089713516,68,159,0.006867367207735509,123,0
P070,C040,0.02970875859852624,69,159,0.029271791372902256,123,0
P071,C040,0.03921311123969163,70,159,0.03845422890145744,123,0
P072,C040,0.010283579772002468,71,159,0.010230884552060449,123,0
P073,C040,0.08686420229201482,72,159,0.08319841326568644,123,0
P074,C040,0.007598781593725645,73,159,0.007569983841646755,123,0
P075,C040,0.001922903225103155,74,159,0.0019210556311344273,123,0
P076,C040,0.0762200531289485,75,159,0.07338771980869074,123,0
P077,C040,0.018854796310408987,76,159,0.01867815654949756,123,0
P078,C040,0.024296503444351532,77,159,0.024003719407212465,123,0
P079,C040,0.007598781593725645,78,159,0.007569983841646755,123,0
P080,C040,0.0017805926823171241,79,159,0.0017790083676462176,123,0
P081,C040,0.08699490610381252,80,159,0.0833182348969922,123,0
P082,C040,0.009436527230306286,81,159,0.00939214292816537,123,0
P083,C040,0.14259911689557145,82,159,0.13289839438645124,123,0
P084,C040,0.05336996780373374,83,159,0.05197079269071381,123,0
P085,C040,0.017594801284829133,84,159,0.01744091661386049,123,0
P086,C040,0.007740266609326275,85,159,0.0077103878851970675,123,0
P087,C040,0.014086462162718895,86,159,0.013987712177685574,123,0
P088,C040,0.009295282023669228,87,159,0.009252214434815054,123,0
P089,C040,0.250319516117415,88,159,0.22144801658117563,123,0
P090,C040,0.029570348115400824,89,159,0.029137423113789418,123,0
P091,C040,0.08149058371982822,90,159,0.07825861081180985,123,0
P092,C040,0.006324514834881557,91,159,0.006304557187244986,123,0
P093,C040,0.029570348115400824,92,159,0.029137423113789418,123,0
P094,C040,0.08437757847967098,93,159,0.08091583582936956,123,0
P095,C040,0.020113205746150154,94,159,0.019912284534780667,123,0
P096,C040,0.07145270753020457,95,159,0.06895969225066123,123,0
P097,C040,0.007881731609749082,96,159,0.0078507522070409,123,0
P098,C040,0.0007838514148596231,97,159,0.0007835442835929518,123,0
P099,C040,0.029431918472161575,98,159,0.029003017651001217,123,0
P100,C040,0.010988909213668855,99,159,0.010928751707580564,123,0
P101,C040,0.04017229315357724,100,159,0.039376084030407044,123,0
P102,C040,0.0049067558653242156,101,159,0.004894737404016913,123,0
P103,C040,0.05296439173774205,102,159,0.05158621675224162,123,0
P104,C040,0.5094624666958624,103,159,0.39918154804537587,123,0
P105,C040,0.02373974049436678,104,159,0.02346016953868235,123,0
P106,C040,0.025131067078604373,105,159,0.024817910615717476,123,0
P107,C040,0.03233492439636961,106,159,0.0318177400884504,123,0
P108,C040,0.005332294650330816,107,159,0.005318103202743174,123,0
P109,C040,0.037566655873955954,108,159,0.03686978270518937,123,0
P110,C040,0.004197121902226262,109,159,0.004188326295808675,123,0
P111,C040,0.01591233452731292,110,159,0.015786402176282577,123,0
P112,C040,0.09051746689673155,111,159,0.08654162152155798,123,0
P113,C040,0.014086462162718895,112,159,0.013987712177685574,123,0
P114,C040,0.044136274663580624,113,159,0.043176442220281164,123,0
P115,C040,0.0,114,159,0.0,123,0
P116,C040,0.0,115,159,0.0,123,0
P117,C040,0.0,116,159,0.0,123,0
P118,C040,0.0,117,159,0.0,123,0
P119,C040,0.0,118,159,0.0,123,0
P120,C040,0.0,119,159,0.0,123,0
C001,C040,0.021230464021168495,120,159,0.02100668416776308,123,0
C002,C040,0.016613706383060832,121,159,0.01647645987202928,123,0
C003,C040,0.030677095942407435,122,159,0.030211328780080815,123,0
C004,C040,0.05647393155884651,123,159,0.05490887877369688,123,0
C005,C040,0.1383869601507647,124,159,0.12923832352534514,123,0
C006,C040,0.01871487523689716,125,159,0.01854083933713957,123,0
C007,C040,0.06023971211228364,126,159,0.058461191725744266,123,0
C008,C040,0.044136274663580624,127,159,0.043176442220281164,123,0
C009,C040,0.043044331039422255,128,159,0.04213107419931594,123,0
C010,C040,0.01647347136018939,129,159,0.016338525754513777,123,0
C011,C040,0.011270901752166487,130,159,0.011207623097967967,123,0
C012,C040,0.010283579772002468,131,159,0.010230884552060449,123,0
C013,C040,0.01112991542289161,132,159,0.011068207062686963,123,0
C014,C040,0.033852189864247186,133,159,0.03328561573790989,123,0
C015,C040,0.05364026049213157,134,159,0.05222700342633291,123,0
C016,C040,0.03412780915095352,135,159,0.03355202415161396,123,0
C017,C040,0.014086462162718895,136,159,0.013987712177685574,123,0
C018,C040,0.17519396469917728,137,159,0.1607057884691655,123,0
C019,C040,0.1292201772418852,138,159,0.12121954321394535,123,0
C020,C040,0.016894117445004436,139,159,0.01675221208857025,123,0
C021,C040,0.010424685465119819,140,159,0.010370536756029614,123,0
C022,C040,0.028046567065230746,141,159,0.027656913416967965,123,0
C023,C040,0.09337855543935732,142,159,0.08915137167900411,123,0
C024,C040,0.03440335249260011,143,159,0.03381828577141388,123,0
C025,C040,0.043317428747761066,144,159,0.0423926302910308,123,0
C026,C040,0.01969391186454921,145,159,0.019501253586894918,123,0
C027,C040,0.038938890194259515,146,159,0.03819051665880502,123,0
C028,C040,0.13309669088803214,147,159,0.12461955329614038,123,0
C029,C040,0.019134579737405462,148,159,0.018952675733094893,123,0
C030,C040,0.028185188601768787,149,159,0.027791691767865334,123,0
C031,C040,0.031644496516113486,150,159,0.03114904924820172,123,0
C032,C040,0.032610962130357,151,159,0.032084958042747136,123,0
C033,C040,0.005332294650330816,152,159,0.005318103202743174,123,0
C034,C040,0.002918510363642687,153,159,0.00291425565241743,123,0
C035,C040,0.010988909213668855,154,159,0.010928751707580564,123,0
C036,C040,0.02901651452869592,155,159,0.028599577886006977,123,0
C037,C040,0.04318088921638642,156,159,0.04226187010276561,123,0
C038,C040,0.014227032304159892,157,159,0.014126306323119842,123,0
C039,C040,0.10551182848161933,158,159,0.1001361712389266,123,0
C040,C040,0.0,159,159,0.0,123,0
C041,C040,12.0,160,159,0.9999938557876467,123,0
C042,C040,0.022904014415723983,161,159,0.022643708614209723,123,0
C043,C040,0.028046567065230746,162,159,0.027656913416967965,123,0
C044,C040,0.050527474927961835,163,159,0.04927219286452744,123,0
C045,C040,0.052017407402385085,164,159,0.05068765836286049,123,0
C046,C040,0.00971895780704088,165,159,0.009671881371351554,123,0
C047,C040,0.12495116637173642,166,159,0.11746000083744745,123,0
C048,C040,0.007740266609326275,167,159,0.0077103878851970675,123,0
C049,C040,0.026381608050519468,168,159,0.026036653570742696,123,0
C050,C040,0.01843497434245272,169,159,0.018266089590653234,123,0
C051,C040,0.008164601587707187,170,159,0.008131361753016098,123,0
C052,C040,0.02248588931611352,171,159,0.022234965970694853,123,0
C053,C040,0.011270901752166487,172,159,0.011207623097967967,123,0
C054,C040,0.02624273625590086,173,159,0.025901388140872283,123,0
C055,C040,0.036879831932069375,174,159,0.036208054593454775,123,0
C056,C040,0.11825997099047265,175,159,0.11153495254978829,123,0
C057,C040,0.033852189864247186,176,159,0.03328561573790989,123,0
C058,C040,0.012961189105312463,177,159,0.012877554617875542,123,0
C059,C040,0.016333216668698042,178,159,0.016200552942470692,123,0
C060,C040,0.028185188601768787,179,159,0.027791691767865334,123,0
C061,C040,0.026798107759604423,180,159,0.02644222455522849,123,0
C062,C040,0.0,181,159,0.0,123,0
C063,C040,0.0,182,159,0.0,123,0
C064,C040,0.0,183,159,0.0,123,0
C065,C040,0.0,184,159,0.0,123,0
C066,C040,0.0,185,159,0.0,123,0
P001,C041,0.05302182443297021,0,160,0.05164068514785669,123,0
P002,C041,0.08150552730668931,1,160,0.07827238483140575,123,0
P003,C041,0.04210756003859992,2,160,0.041233349951665055,123,0
P004,C041,0.0027734883509489593,3,160,0.0027696457853904066,123,0
P005,C041,0.012794548603329518,4,160,0.012713046331567335,123,0
P006,C041,0.16317667688727244,5,160,0.15055890145293715,123,0
P007,C041,0.0039477998195465176,6,160,0.003940017502217508,123,0
P008,C041,0.021893129364665108,7,160,0.02165521420675731,123,0
P009,C041,0.1088984611290708,8,160,0.1031785248847783,123,0
P010,C041,0.011796949493701485,9,160,0.011727638306279542,123,0
P011,C041,0.01743689734913201,10,160,0.017285754417500465,123,0
P012,C041,0.029603216553231743,11,160,0.029169333325617885,123,0
P013,C041,0.14069225416962744,12,160,0.1312433732074908,123,0
P014,C041,0.015118416899046395,13,160,0.015004707391414684,123,0
P015,C041,0.021563718244714387,14,160,0.021332883468421104,123,0
P016,C041,0.02172843736865043,15,160,0.021494075382421318,123,0
P017,C041,0.3428987891212803,16,160,0.29028996169806376,123,0
P018,C041,0.3347422745204086,17,160,0.28447752903677936,123,0
P019,C041,0.08197086432190152,18,160,0.07870119902938955,123,0
P020,C041,0.04291414952967188,19,160,0.04200636925944967,123,0
P021,C041,0.06571146332863478,20,160,0.06359898865304436,123,0
P022,C041,0.14039974705218197,21,160,0.13098921854161383,123,0
P023,C041,0.01096485600230458,22,160,0.010904961081671827,123,0
P024,C041,0.10344921973673224,23,160,0.09827818874976113,123,0
P025,C041,0.0076295409087133925,24,160,0.007600509839635228,123,0
P026,C041,0.014786766165564538,25,160,0.014677978803251723,123,0
P027,C041,0.07808642328385136,26,160,0.07511550846547554,123,0
P028,C041,0.006125012121978107,27,160,0.00610629247408756,123,0
P029,C041,0.024852956581837927,28,160,0.024546664523956707,123,0
P030,C041,0.014952605281331532,29,160,0.014841370187276937,123,0
P031,C041,0.02550950794859758,30,160,0.025186889551267577,123,0
P032,C041,8.415821702076017e-05,31,160,8.415467581734948e-05,123,0
P033,C041,0.0039477998195465176,32,160,0.003940017502217508,123,0
P034,C041,0.013957157796518042,33,160,0.013860208240512262,123,0
P035,C041,0.0749679697522409,34,160,0.07222679734181492,123,0
P036,C041,0.027476579646103238,35,160,0.027102532110364175,123,0
P037,C041,0.03237739669993294,36,160,0.0318588601460601,123,0
P038,C041,0.05397915309827579,37,160,0.05254814226831184,123,0
P039,C041,0.00846441316736144,38,160,0.008428690882673284,123,0
P040,C041,0.03465625103833032,39,160,0.03406260082709012,123,0
P041,C041,0.015615686855030368,40,160,0.015494394193856564,123,0
P042,C041,0.004115446085369268,41,160,0.004106989242333214,123,0
P043,C041,0.019089669946431943,42,160,0.01890861611348027,123,0
P044,C041,0.05573187889270697,43,160,0.05420731111956467,123,0
P045,C041,0.04049242666893164,44,160,0.03968356272181672,123,0
P046,C041,0.02829505222265047,45,160,0.027898496225789327,123,0
P047,C041,0.4389586794696858,46,160,0.3552925812681339,123,0
P048,C041,0.044042282947101774,47,160,0.04308650450508411,123,0
P049,C041,0.07964201083282536,48,160,0.07655312880269505,123,0
P050,C041,0.3495663214600334,49,160,0.29500623590198716,123,0
P051,C041,0.007462482782982054,50,160,0.00743470759191156,123,0
P052,C041,0.009798760689242236,51,160,0.009750909256174722,123,0
P053,C041,0.1885876307755041,52,160,0.17187206923390097,123,0
P054,C041,0.01262835118112567,53,160,0.01254894814892249,123,0
P055,C041,0.0294397895676931,54,160,0.02901066043093148,123,0
P056,C041,0.08815475476766542,55,160,0.08438083067315838,123,0
P057,C041,0.07277925157887556,56,160,0.07019393940737473,123,0
P058,C041,0.19774553365788164,57,160,0.1794213637834503,123,0
P059,C041,0.14681522165608155,58,160,0.1365464898135722,123,0
P060,C041,0.08738385650858103,59,160,0.08367470931064513,123,0
P061,C041,0.012960718408540031,60,160,0.0128770899824171,123,0
P062,C041,0.06948716585812692,61,160,0.06712789407931596,123,0
P063,C041,0.04323660324996671,62,160,0.042315228070688216,123,0
P064,C041,0.009965429008813462,63,160,0.00991593865511764,123,0
P065,C041,0.12995991968524784,64,160,0.12186937403287534,123,0
P066,C041,0.06681418328928891,65,160,0.06463100762089835,123,0
P067,C041,0.029929990420987977,66,160,0.029486523589936198,123,0
P068,C041,0.02255162624812464,67,160,0.022299239131676307,123,0
P069,C041,0.00813054790064735,68,160,0.008097584393686241,123,0
P070,C041,0.03498137813894916,69,160,0.034376602205117734,123,0
P071,C041,0.046134017328022324,70,160,0.04508602140500606,123,0
P072,C041,0.012129593120718467,71,160,0.012056326138166873,123,0
P073,C041,0.10177823356528744,72,160,0.09677016447971254,123,0
P074,C041,0.008965002161642959,73,160,0.008924936349190449,123,0
P075,C041,0.002269789555026814,74,160,0.002267215530580957,123,0
P076,C041,0.08938695720371359,75,160,0.08550836402675943,123,0
P077,C041,0.02222243200866209,76,160,0.02197733269131441,123,0
P078,C041,0.028622253774076494,77,160,0.028216517314633704,123,0
P079,C041,0.008965002161642959,78,160,0.008924936349190449,123,0
P080,C041,0.00210183356005416,79,160,0.002099626254630782,123,0
P081,C041,0.10193025683159986,80,160,0.09690746599276245,123,0
P082,C041,0.011131330100168356,81,160,0.011069606081033134,123,0
P083,C041,0.16631731998798058,82,160,0.15322250787058367,123,0
P084,C041,0.06271222218137347,83,160,0.060786280322659425,123,0
P085,C041,0.02073971539321335,84,160,0.02052612663441067,123,0
P086,C041,0.009131809488698971,85,160,0.009090241144061095,123,0
P087,C041,0.01660948554902402,86,160,0.01647230857363413,123,0
P088,C041,0.01096485600230458,87,160,0.010904961081671827,123,0
P089,C041,0.28953441788059014,88,160,0.2513879731718609,123,0
P090,C041,0.03481882780209363,89,160,0.03421962703869308,123,0
P091,C041,0.09552529692099347,90,160,0.09110463089149157,123,0
P092,C041,0.007462482782982054,91,160,0.00743470759191156,123,0
P093,C041,0.03481882780209363,92,160,0.03421962703869308,123,0
P094,C041,0.09888539170390115,93,160,0.09415348039926064,123,0
P095,C041,0.023702953429998303,94,160,0.023424244844302833,123,0
P096,C041,0.08383005001555496,95,160,0.08041247329848622,123,0
P097,C041,0.009298588995711145,96,160,0.009255490804625177,123,0
P098,C041,0.0009253510732573174,97,160,0.0009249230679815312,123,0
P099,C041,0.03465625103833032,98,160,0.03406260082709012,123,0
P100,C041,0.012960718408540031,99,160,0.0128770899824171,123,0
P101,C041,0.04725852618501256,100,160,0.04615922710385223,123,0
P102,C041,0.005790364765353914,101,160,0.005773632913381732,123,0
P103,C041,0.06223783440818721,102,160,0.06034062311882915,123,0
P104,C041,0.5790752686890382,103,160,0.43958363841788584,123,0
P105,C041,0.027967743575326286,104,160,0.02758026692076654,123,0
P106,C041,0.029603216553231743,105,160,0.029169333325617885,123,0
P107,C041,0.038064824826432433,106,160,0.03734946478535761,123,0
P108,C041,0.006292293813837257,107,160,0.006272538789640514,123,0
P109,C041,0.04420334102143261,108,160,0.04324061073960994,123,0
P110,C041,0.004953256094393671,109,160,0.004941008950848702,123,0
P111,C041,0.01875933388731769,110,160,0.018584472716917655,123,0
P112,C041,0.10602617330817832,111,160,0.10059889253450405,123,0
P113,C041,0.01660948554902402,112,160,0.01647230857363413,123,0
P114,C041,0.051903781429991185,113,160,0.050579785696484136,123,0
P115,C041,0.0,114,160,0.0,123,0
P116,C041,0.0,115,160,0.0,123,0
P117,C041,0.0,116,160,0.0,123,0
P118,C041,0.0,117,160,0.0,123,0
P119,C041,0.0,118,160,0.0,123,0
P120,C041,0.0,119,160,0.0,123,0
C001,C041,0.025017134839796347,120,160,0.024706799607585705,123,0
C002,C041,0.019584969521591958,121,160,0.0193944299374903,123,0
C003,C041,0.03611849126455374,122,160,0.035474001193497195,123,0
C004,C041,0.06634173790950672,123,160,0.06418899245626786,123,0
C005,C041,0.1614594323097174,124,160,0.14909895014454533,123,0
C006,C041,0.022057794241692453,125,160,0.021816299967652775,123,0
C007,C041,0.07074257201503792,126,160,0.06829829264819787,123,0
C008,C041,0.051903781429991185,127,160,0.050579785696484136,123,0
C009,C041,0.050624485484282396,128,160,0.0493644190244793,123,0
C010,C041,0.019419896919668243,129,160,0.019232545463601203,123,0
C011,C041,0.013292975204683257,130,160,0.013205013797424336,123,0
C012,C041,0.012129593120718467,131,160,0.012056326138166873,123,0
C013,C041,0.013126860605933903,132,160,0.013041079128649491,123,0
C014,C041,0.039845642188907855,133,160,0.03906224404629488,123,0
C015,C041,0.06302835571863226,134,160,0.06108315035034462,123,0
C016,C041,0.04016908672018929,135,160,0.039373003848871435,123,0
C017,C041,0.01660948554902402,136,160,0.01647230857363413,123,0
C018,C041,0.2038045387611089,137,160,0.18437822194894193,123,0
C019,C041,0.15087647049057656,138,160,0.14004607821569004,123,0
C020,C041,0.019915033001031094,139,160,0.019718038615261557,123,0
C021,C041,0.012295873449008286,140,160,0.01222058807944526,123,0
C022,C041,0.03302902802796816,141,160,0.03248952573970321,123,0
C023,C041,0.10935122704913303,142,160,0.1035844831761158,123,0
C024,C041,0.04049242666893164,143,160,0.03968356272181672,123,0
C025,C041,0.050944462934494374,144,160,0.0496685523132685,123,0
C026,C041,0.023209689798771308,145,160,0.022942416716769998,123,0
C027,C041,0.04581249668747582,146,160,0.04477894748828548,123,0
C028,C041,0.1553536972576109,147,160,0.1438876806528353,123,0
C029,C041,0.02255162624812464,148,160,0.022299239131676307,123,0
C030,C041,0.03319186953418291,149,160,0.03264706377539661,123,0
C031,C041,0.037254312832406156,150,160,0.03656890869820584,123,0
C032,C041,0.03838884577313667,151,160,0.03766133319444598,123,0
C033,C041,0.006292293813837257,152,160,0.006272538789640514,123,0
C034,C041,0.0034446923244623433,153,160,0.0034387661783933376,123,0
C035,C041,0.012960718408540031,154,160,0.0128770899824171,123,0
C036,C041,0.034168362099630804,155,160,0.033591215672106545,123,0
C037,C041,0.05078448700758441,156,160,0.0495165099978222,123,0
C038,C041,0.016775022686931974,157,160,0.016635105457889154,123,0
C039,C041,0.1234350373139729,158,160,0.11612094146316687,123,0
C040,C041,12.0,159,160,0.9999938557876467,123,0
C041,C041,0.0,160,160,0.0,123,0
C042,C041,0.026985174356322365,161,160,0.026624327661753933,123,0
C043,C041,0.03302902802796816,162,160,0.03248952573970321,123,0
C044,C041,0.05938677211266636,163,160,0.057657773029711756,123,0
C045,C041,0.06113005364891748,164,160,0.059299109763135016,123,0
C046,C041,0.01146419517808103,165,160,0.011398731693404995,123,0
C047,C041,0.1459428040216569,166,160,0.13579286905655985,123,0
C048,C041,0.009131809488698971,167,160,0.009090241144061095,123,0
C049,C041,0.031072858788539978,168,160,0.030595059166626415,123,0
C050,C041,0.02172843736865043,169,160,0.021494075382421318,123,0
C051,C041,0.009632064586711658,170,160,0.00958582483313064,123,0
C052,C041,0.02649352746865532,171,160,0.026145652882077153,123,0
C053,C041,0.013292975204683257,172,160,0.013205013797424336,123,0
C054,C041,0.03090967182538308,173,160,0.03043685200994084,123,0
C055,C041,0.0433977911273435,174,160,0.04246958280588131,123,0
C056,C041,0.13820321217108616,175,160,0.12907830812570842,123,0
C057,C041,0.039845642188907855,176,160,0.03906224404629488,123,0
C058,C041,0.015284201027826615,177,160,0.015167990442609303,123,0
C059,C041,0.01925479706428176,178,160,0.019070607531092687,123,0
C060,C041,0.03319186953418291,179,160,0.03264706377539661,123,0
C061,C041,0.03156225995891447,180,160,0.031069371005385538,123,0
C062,C041,0.0,181,160,0.0,123,0
C063,C041,0.0,182,160,0.0,123,0
C064,C041,0.0,183,160,0.0,123,0
C065,C041,0.0,184,160,0.0,123,0
C066,C041,0.0,185,160,0.0,123,0
P001,C042,0.04891726725395086,0,161,0.047740090483108566,123,0
P002,C042,0.07527759952818283,1,161,0.07251401908218269,123,0
P003,C042,0.038831565834026395,2,161,0.03808728553183105,123,0
P004,C042,0.002553775598331708,3,161,0.0025505174875131154,123,0
P005,C042,0.011785639550116779,4,161,0.011716460938414941,123,0
P006,C042,0.15116244503997084,5,161,0.14029196799018773,123,0
P007,C042,0.003635228339433988,6,161,0.003628628896143793,123,0
P008,C042,0.020173958392004983,7,161,0.01997182564800659,123,0
P009,C042,0.10068065497953345,8,161,0.09577825450423505,123,0
P010,C042,0.010866278954829004,9,161,0.010807454207171552,123,0
P011,C042,0.016064848521354067,10,161,0.015936497076998957,123,0
P012,C042,0.027286820954562585,11,161,0.0269178988425246,123,0
P013,C042,0.13022744937049693,12,161,0.12210426862080936,123,0
P014,C042,0.013927532987666427,13,161,0.013830993604943553,123,0
P015,C042,0.019870158247162758,14,161,0.01967404771648995,123,0
P016,C042,0.020022069856399826,15,161,0.01982295929849276,123,0
P017,C042,0.31960372103815826,16,161,0.2735631483160841,123,0
P018,C042,0.31191900403627904,17,161,0.26795918182129164,123,0
P019,C042,0.07570870987169191,18,161,0.07291378170492369,123,0
P020,C042,0.039576636253573855,19,161,0.038803711314596145,123,0
P021,C042,0.06065401699273341,20,161,0.05885119505342551,123,0
P022,C042,0.12995531369620592,21,161,0.1218653293635199,123,0
P023,C042,0.010099498940173625,22,161,0.01004867025940559,123,0
P024,C042,0.09562323941366052,23,161,0.09119364601026314,123,0
P025,C042,0.007026485805804594,24,161,0.00700185777102047,123,0
P026,C042,0.013621828947711313,25,161,0.013529471669721405,123,0
P027,C042,0.07211043192080596,26,161,0.06957185882918737,123,0
P028,C042,0.005640542974774389,27,161,0.005624664979780869,123,0
P029,C042,0.022904014415723983,28,161,0.022643708614209723,123,0
P030,C042,0.01377469264955883,29,161,0.013680255681450704,123,0
P031,C042,0.0235096826971521,30,161,0.02323548309195056,123,0
P032,C042,7.748303632001782e-05,31,161,7.748003458707409e-05,123,0
P033,C042,0.003635228339433988,32,161,0.003628628896143793,123,0
P034,C042,0.01285715973221921,33,161,0.012774859547156847,123,0
P035,C042,0.069222458116171,34,161,0.06688092292447778,123,0
P036,C042,0.02532448964264687,35,161,0.025006514595133922,123,0
P037,C042,0.02984714992684102,36,161,0.02940612244378471,123,0
P038,C042,0.049802317654067854,37,161,0.04858251564768712,123,0
P039,C042,0.007795624862404278,38,161,0.007765317784245496,123,0
P040,C042,0.031950745098123345,39,161,0.03144571304929544,123,0
P041,C042,0.01438591389094086,40,161,0.014282931057214232,123,0
P042,C042,0.003789626159738504,41,161,0.003782454588574624,123,0
P043,C042,0.017588710497426177,42,161,0.01743493203714741,123,0
P044,C042,0.051422878409849104,43,161,0.05012309684531924,123,0
P045,C042,0.037339757534232014,44,161,0.03665122526372455,123,0
P046,C042,0.026079688233019503,45,161,0.025742550339374226,123,0
P047,C042,0.41037210122504325,46,161,0.33659664899617303,123,0
P048,C042,0.04061880310190981,47,161,0.03980491641940498,123,0
P049,C042,0.07355129718564032,48,161,0.0709115150553924,123,0
P050,C042,0.32588826776896546,49,161,0.2781141591586114,123,0
P051,C042,0.00687258698000932,50,161,0.006849024762805911,123,0
P052,C042,0.009025018200592953,51,161,0.00898441496395952,123,0
P053,C042,0.1748609373049967,52,161,0.16042623395787703,123,0
P054,C042,0.011632471468348875,53,161,0.01156507585110833,123,0
P055,C042,0.02713600902927621,54,161,0.026771135390826095,123,0
P056,C042,0.08143915849385357,55,161,0.07821120883376242,123,0
P057,C042,0.06719590242578938,56,161,0.06498798772757497,123,0
P058,C042,0.18341156856888616,57,161,0.1675745149399026,123,0
P059,C042,0.1359252576107321,58,161,0.12709212672937797,123,0
P060,C042,0.08072464567543519,59,161,0.07755234357079255,123,0
P061,C042,0.011938784175016206,60,161,0.011867799661646972,123,0
P062,C042,0.0641483475308545,61,161,0.06213414087405711,123,0
P063,C042,0.039874509054467704,62,161,0.039089982906938436,123,0
P064,C042,0.009178586151405236,63,161,0.009136591511557213,123,0
P065,C042,0.12024620135370216,64,161,0.11329789741680585,123,0
P066,C042,0.06167445865662882,65,161,0.05981109266286633,123,0
P067,C042,0.02758837658957064,66,161,0.027211292993900904,123,0
P068,C042,0.020781281938222124,67,161,0.020566839133107973,123,0
P069,C042,0.007488040225109445,68,161,0.0074600746977693255,123,0
P070,C042,0.032250897785738954,69,161,0.03173638359667008,123,0
P071,C042,0.04255137900979857,70,161,0.04165877436721277,123,0
P072,C042,0.01117282640994992,71,161,0.011110642191582087,123,0
P073,C042,0.09407280242204182,72,161,0.08978350613678865,123,0
P074,C042,0.008256824500484273,73,161,0.0082228305501032,123,0
P075,C042,0.002089937589837722,74,161,0.0020877551908969894,123,0
P076,C042,0.08258131816496779,75,161,0.07926343779518674,123,0
P077,C042,0.02047766627034907,76,161,0.020269422731979514,123,0
